positive,negative,neutral,compound,emoji_score,num_boosters,has_negation,num_tokens,label
0.08823529411764706,0.0,2.823529411764706,1.0,0,0,0,34,positive
0.22999999999999998,0.0,2.5,1.0,0,0,0,10,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.07407407407407407,0.07407407407407407,2.7777777777777777,0.0,0,0,0,27,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.17272727272727273,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.0,0.0,2.823529411764706,0.0,0,0,0,17,positive
0.2125,0.0,2.75,1.0,0,0,0,32,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.6833333333333332,0.0,1.8333333333333333,1.0,0,0,0,6,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.02702702702702703,0.08378378378378379,2.8378378378378377,-1.0,0,0,0,37,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.1,0.924,2.4,-1.0,0,0,0,10,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.21481481481481482,0.0,2.740740740740741,1.0,0,0,0,27,positive
0.0,0.0,2.5,0.0,0,0,0,6,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.4117647058823529,0.0,2.411764705882353,1.0,0,0,0,17,positive
0.5,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.07407407407407407,0.27037037037037037,2.7037037037037037,-1.0,0,0,0,27,positive
0.05909090909090909,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.165625,0.03125,2.78125,1.0,0,0,0,32,positive
0.043478260869565216,0.0,2.8260869565217392,1.0,0,0,0,23,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.037037037037037035,0.0,2.8518518518518516,1.0,0,0,0,27,positive
0.10714285714285714,0.0,2.642857142857143,1.0,0,0,0,14,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.043478260869565216,0.0,2.8260869565217392,1.0,0,0,0,23,positive
0.3666666666666667,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.19647058823529415,0.24705882352941178,2.588235294117647,-0.8600000000000001,0,0,0,17,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.08333333333333333,0.2333333333333333,2.5833333333333335,-1.0,0,0,0,12,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.20689655172413793,0.0,2.793103448275862,1.0,0,0,0,29,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.1,0.05,2.7,1.0,0,0,0,20,positive
0.052941176470588235,0.07647058823529412,2.823529411764706,-0.8,0,0,0,34,positive
0.08125,0.375,2.625,-1.0,0,0,0,16,positive
0.12000000000000001,0.0,2.6666666666666665,1.0,0,0,0,15,positive
0.29333333333333333,0.06666666666666667,2.466666666666667,1.0,0,0,0,15,positive
0.13333333333333333,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.09090909090909091,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.04,0.04,2.86,0.0,0,0,0,50,positive
0.03333333333333333,0.11133333333333334,2.8,-1.0,0,0,0,30,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.0,0.225,2.6875,-1.0,0,0,0,16,positive
0.03125,0.0,2.875,1.0,0,0,0,32,positive
0.8,0.0,2.0,1.0,1.8,0,0,10,positive
0.0,0.0,2.6666666666666665,0.0,0,0,0,9,positive
0.4454545454545455,0.0,2.3636363636363638,1.0,1.8,0,0,11,positive
0.02631578947368421,0.18421052631578946,2.8421052631578947,-1.0,0,0,0,38,positive
0.07142857142857142,0.07142857142857142,2.642857142857143,0.0,0,0,0,14,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.05,0.10500000000000001,2.85,-1.0,0,0,0,40,positive
0.0,0.011111111111111108,2.8333333333333335,-0.19999999999999996,0,0,0,18,positive
0.39444444444444443,0.12777777777777777,2.3333333333333335,1.0,0,0,0,18,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.21818181818181817,0.0,2.727272727272727,1.0,0,0,0,22,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.4,0.0,2.0,1.0,0,0,0,5,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.09285714285714286,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.0,0.0,2.8,0.0,0,0,0,15,positive
0.09722222222222222,0.027777777777777776,2.8333333333333335,1.0,0,0,0,36,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.2857142857142857,0.0,2.2857142857142856,1.0,0,0,0,7,positive
0.2571428571428572,0.0,2.2857142857142856,1.0,0,0,0,7,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.0,0.0,2.727272727272727,0.0,0,0,0,11,positive
0.07142857142857142,0.07142857142857142,2.642857142857143,0.0,0,0,0,14,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.03333333333333333,0.0,2.8666666666666667,1.0,0,0,0,30,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.0,0.0,2.88,0.0,0,0,0,25,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.08108108108108109,0.02702702702702703,2.810810810810811,1.0,0,0,0,37,positive
0.0,0.0,2.9375,0.0,0,0,0,48,positive
0.0,0.0,2.9285714285714284,0.0,0,0,0,42,positive
0.2125,0.0,2.6785714285714284,1.0,0,0,0,28,positive
0.041666666666666664,0.041666666666666664,2.7916666666666665,0.0,0,0,0,24,positive
0.0,0.07260869565217391,2.891304347826087,-1.0,0,0,0,46,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.11538461538461539,0.0,2.769230769230769,1.0,0,0,0,26,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.0967741935483871,0.0,2.806451612903226,1.0,0,0,0,31,positive
0.2571428571428572,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.0,0.16666666666666666,2.3333333333333335,-1.0,0,0,0,6,positive
0.03777777777777778,0.16697777777777778,2.888888888888889,-1.0,0,1,0,45,positive
0.15,0.0,2.5,1.0,0,0,0,8,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.12926829268292683,0.0,2.8536585365853657,1.0,0,0,0,41,positive
0.030303030303030304,0.10303030303030304,2.8484848484848486,-1.0,0,0,0,33,positive
0.0,0.0,2.869565217391304,0.0,0,0,0,23,positive
0.07142857142857142,0.07142857142857142,2.642857142857143,0.0,0,0,0,14,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.16666666666666666,0.10833333333333334,2.7083333333333335,1.0,0,0,0,24,positive
0.2727272727272727,0.0,2.5454545454545454,1.0,0,0,0,11,positive
0.0,0.0,2.8636363636363638,0.0,0,0,0,22,positive
0.06999999999999999,0.026000000000000002,2.85,1.0,0,0,0,40,positive
0.3225806451612903,0.0,2.6451612903225805,1.0,0,0,0,31,positive
0.2714285714285714,0.07142857142857142,2.5714285714285716,1.0,0,0,0,14,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.06666666666666667,0.03333333333333333,2.8,1.0,0,0,0,30,positive
0.5125,0.0,2.125,1.0,0,0,0,8,positive
0.03333333333333333,0.0,2.8666666666666667,1.0,0,0,0,30,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.12,0.0,2.6,1.0,0,0,0,10,positive
0.06,0.0,2.8,1.0,0,0,0,20,positive
1.6833333333333333,0.0,0.8333333333333334,1.0,0,0,0,6,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.08333333333333333,0.08333333333333333,2.5833333333333335,0.0,0,0,0,12,positive
0.35833333333333334,0.0,2.4166666666666665,1.0,0,0,0,12,positive
0.05,0.0,2.8,1.0,0,0,0,20,positive
0.1411764705882353,0.1,2.764705882352941,1.0,0,0,0,34,positive
0.16666666666666666,0.2833333333333334,2.5,-1.0,0,0,0,12,positive
0.0,0.0,2.8,0.0,0,0,0,15,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.23684210526315788,0.05263157894736842,2.6315789473684212,1.0,0,0,0,38,positive
0.041666666666666664,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.03225806451612903,0.05806451612903226,2.838709677419355,-0.8,0,0,0,31,positive
0.3333333333333333,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.1111111111111111,0.0,2.7222222222222223,1.0,0,0,0,18,positive
0.2875,0.0,2.375,1.0,0,0,0,8,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.9647058823529411,0.0,1.9411764705882353,1.0,3.6,0,0,17,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.0,0.0,2.6666666666666665,0.0,0,0,0,9,positive
0.027777777777777776,0.11666666666666667,2.861111111111111,-1.0,0,0,0,36,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.02631578947368421,0.0,2.8947368421052633,1.0,0,0,0,38,positive
0.18181818181818182,0.0,2.5454545454545454,1.0,0,0,0,11,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.6,0.0,1.0,0.9,0,0,0,2,positive
0.037037037037037035,0.037037037037037035,2.814814814814815,0.0,0,0,0,27,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.16666666666666666,0.0,2.5833333333333335,1.0,0,0,0,12,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.5125,0.0,2.125,1.0,0,0,0,8,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.0,0.0,2.8,0.0,0,0,0,15,positive
0.24545454545454545,0.0,2.8181818181818183,1.0,0,1,0,33,positive
0.20869565217391303,0.0,2.739130434782609,1.0,0,0,0,23,positive
0.4555555555555555,0.0,2.2222222222222223,1.0,0,0,0,9,positive
0.037037037037037035,0.0,2.8518518518518516,1.0,0,0,0,27,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.2823529411764706,0.0,2.7058823529411766,1.0,0,0,0,17,positive
0.03125,0.1259375,2.84375,-1.0,0,0,0,32,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.0,0.0,2.8,0.0,0,0,0,15,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.0,0.0,2.918918918918919,0.0,0,1,0,37,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.20689655172413793,0.0,2.689655172413793,1.0,0,0,0,29,positive
0.1111111111111111,0.0,2.7222222222222223,1.0,0,0,0,18,positive
1.025,0.0,1.25,0.9,0,0,0,4,positive
0.03571428571428571,0.0,2.857142857142857,1.0,0,0,0,28,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.26875,0.0,2.75,1.0,0,0,0,16,positive
0.0,0.0,2.823529411764706,0.0,0,0,0,17,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.0,0.08333333333333333,2.6666666666666665,-1.0,0,0,0,12,positive
0.15333333333333332,0.0,2.6666666666666665,1.0,0,0,0,15,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.07142857142857142,0.1285714285714286,2.642857142857143,-0.8,0,0,0,14,positive
0.07142857142857142,0.0,2.7142857142857144,1.0,0,0,0,14,positive
0.09523809523809523,0.08571428571428572,2.7142857142857144,0.19999999999999996,0,0,0,21,positive
0.4166666666666667,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.2533333333333333,0.26,2.533333333333333,-0.10000000000000053,0,0,0,15,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.0,0.1111111111111111,2.5555555555555554,-1.0,0,0,0,9,positive
0.2571428571428572,0.0,2.2857142857142856,1.0,0,0,0,7,positive
0.165625,0.14375,2.75,0.6999999999999997,0,0,0,32,positive
0.041666666666666664,0.08333333333333333,2.75,-1.0,0,0,0,24,positive
0.075,0.175,2.825,-1.0,0,0,0,40,positive
0.22777777777777775,0.0,2.611111111111111,1.0,0,0,0,18,positive
0.7,0.0,2.076923076923077,1.0,0,0,0,13,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.10526315789473684,0.0,2.736842105263158,1.0,0,0,0,19,positive
0.05555555555555555,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.44000000000000006,0.0,2.0,1.0,0,0,0,5,positive
0.09090909090909091,0.32727272727272727,2.4545454545454546,-1.0,0,0,0,11,positive
0.08695652173913043,0.0,2.782608695652174,1.0,0,0,0,23,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.388235294117647,0.10588235294117647,2.588235294117647,1.0,0,0,0,17,positive
0.1111111111111111,0.0,2.7222222222222223,1.0,0,0,0,18,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.11764705882352941,0.0,2.7058823529411766,1.0,0,0,0,17,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.08333333333333333,0.08333333333333333,2.5833333333333335,0.0,0,0,0,12,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.02702702702702703,0.11351351351351352,2.8378378378378377,-1.0,0,0,0,37,positive
0.38095238095238093,0.0,2.5238095238095237,1.0,0,0,0,21,positive
0.2545454545454545,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.01818181818181818,0.0,2.9272727272727272,1.0,0,0,0,55,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.0,0.0,2.903225806451613,0.0,0,0,0,31,positive
0.5125,0.0,2.125,1.0,0,0,0,8,positive
0.05555555555555555,0.22500000000000003,2.8055555555555554,-1.0,0,0,0,36,positive
0.4666666666666667,0.0,2.3333333333333335,1.0,0,0,0,15,positive
0.20714285714285713,0.0,2.6785714285714284,1.0,0,0,0,28,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.348,0.12,2.64,1.0,0,1,0,25,positive
0.0,0.0,2.5,0.0,0,0,0,6,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.0,0.0,2.727272727272727,0.0,0,0,0,11,positive
0.22564102564102567,0.02564102564102564,2.7435897435897436,1.0,0,0,0,39,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.07692307692307693,0.07692307692307693,2.6153846153846154,0.0,0,0,0,13,positive
0.39999999999999997,0.0,2.4705882352941178,1.0,1.8,0,0,17,positive
0.041666666666666664,0.0,2.8333333333333335,1.0,0,0,0,24,positive
0.04,0.248,2.72,-1.0,0,0,0,25,positive
0.02826086956521739,0.11304347826086956,2.869565217391304,-1.0,0,0,0,46,positive
0.08181818181818182,0.0,2.772727272727273,1.0,0,0,0,22,positive
0.125,0.0,2.6875,1.0,0,0,0,16,positive
0.06666666666666667,0.0,2.7333333333333334,1.0,0,0,0,15,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.0,0.0,2.75,0.0,0,0,0,12,positive
0.1037037037037037,0.0,2.814814814814815,1.0,0,0,0,27,positive
0.08333333333333333,0.0,2.6666666666666665,1.0,0,0,0,12,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.058823529411764705,0.058823529411764705,2.7058823529411766,0.0,0,0,0,17,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.071875,0.0,2.84375,1.0,0,0,0,32,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.18181818181818182,0.0,2.727272727272727,1.0,0,0,0,33,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.08148148148148149,0.1037037037037037,2.740740740740741,-0.6000000000000001,0,0,0,27,positive
0.047619047619047616,0.0,2.8095238095238093,1.0,0,0,0,21,positive
0.0,0.125,2.5,-1.0,0,0,0,8,positive
0.6107692307692308,0.0,2.730769230769231,1.0,0,1,0,26,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.03225806451612903,0.0,2.870967741935484,1.0,0,0,0,31,positive
0.0,0.46153846153846156,2.6153846153846154,-1.0,0,0,0,13,positive
0.06666666666666667,0.29333333333333333,2.6,-1.0,0,0,0,15,positive
0.1027027027027027,0.02702702702702703,2.8378378378378377,1.0,0,0,0,37,positive
0.25625,0.13125,2.5,1.0,0,0,0,16,positive
0.15384615384615385,0.0,2.6153846153846154,1.0,0,0,0,13,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.17142857142857143,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.05555555555555555,0.27222222222222225,2.6666666666666665,-1.0,0,0,0,18,positive
0.0625,0.0,2.75,1.0,0,0,0,16,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.05,0.24666666666666667,2.7666666666666666,-1.0,0,0,0,30,positive
0.4454545454545455,0.39272727272727276,2.272727272727273,0.5799999999999998,1.8,0,0,11,positive
0.6,0.0,1.0,0.9,0,0,0,2,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.10526315789473684,0.0,2.736842105263158,1.0,0,0,0,19,positive
0.49090909090909096,0.0,2.272727272727273,1.0,0,0,0,11,positive
0.023255813953488372,0.023255813953488372,2.883720930232558,0.0,0,0,0,43,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.0,0.0,2.7,0.0,0,0,0,10,positive
0.13333333333333333,0.14444444444444446,2.4444444444444446,-0.10000000000000009,0,0,0,9,positive
0.1,0.18,2.7,-1.0,0,0,0,20,positive
0.09090909090909091,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.0,0.0,2.8125,0.0,0,0,0,16,positive
0.11764705882352941,0.0,2.7058823529411766,1.0,0,0,0,17,positive
0.3541666666666667,0.0,2.5416666666666665,1.0,1.5,0,0,24,positive
0.07894736842105263,0.02631578947368421,2.8421052631578947,1.0,0,0,0,38,positive
0.4666666666666666,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.027777777777777776,0.0,2.888888888888889,1.0,0,0,0,36,positive
0.1357142857142857,0.0,2.8214285714285716,1.0,0,0,0,28,positive
0.15483870967741936,0.08387096774193549,2.7419354838709675,1.0,0,0,0,31,positive
0.2,0.04,2.72,1.0,0,0,0,25,positive
0.21875,0.0,2.6875,1.0,0,0,0,32,positive
0.05263157894736842,0.0,2.789473684210526,1.0,0,0,0,19,positive
0.0,0.0,2.727272727272727,0.0,0,0,0,11,positive
0.125,0.29250000000000004,2.375,-1.0,0,0,0,8,positive
0.5,0.0,2.35,1.0,0,0,0,20,positive
0.0,0.0,2.7857142857142856,0.0,0,0,0,14,positive
0.25,0.0,2.6,1.0,0,0,0,10,positive
0.5,0.0,1.0,0.9,0,0,0,2,positive
0.2545454545454545,0.07272727272727274,2.4545454545454546,1.0,0,0,0,11,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.9,0.0,2.0,1.0,0,0,0,20,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.5642857142857143,0.0,2.2857142857142856,1.0,1.8,0,0,14,positive
0.7933333333333333,0.0,2.066666666666667,1.0,1.8,0,0,15,positive
0.02702702702702703,0.05405405405405406,2.8378378378378377,-1.0,0,0,0,37,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.3,0.0,2.1666666666666665,1.0,0,0,0,6,positive
0.08571428571428572,0.0,2.8285714285714287,1.0,0,0,0,35,positive
0.3333333333333333,0.0,2.6,1.0,0,0,0,15,positive
0.06451612903225806,0.13838709677419356,2.774193548387097,-1.0,0,0,0,31,positive
0.16551724137931037,0.14344827586206896,2.7586206896551726,0.6400000000000001,0,1,0,29,positive
1.0142857142857142,0.0,1.5714285714285714,1.0,0,0,0,7,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
0.15384615384615385,0.0,2.6153846153846154,1.0,0,0,0,13,positive
0.14285714285714285,0.14285714285714285,2.2857142857142856,0.0,0,0,0,7,positive
0.07692307692307693,0.0,2.6923076923076925,1.0,0,0,0,13,positive
1.725,0.0,0.75,0.9,1.8,0,0,4,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.13157894736842105,0.0,2.736842105263158,1.0,0,0,0,19,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.125,0.0,2.5,1.0,0,0,0,8,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.18181818181818182,0.0,2.6363636363636362,1.0,0,0,0,11,positive
0.14285714285714285,0.48571428571428577,2.2857142857142856,-1.0,0,0,0,7,positive
0.41,0.0,2.3,1.0,0,0,0,10,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.045454545454545456,0.0,2.8181818181818183,1.0,0,0,0,22,positive
0.15384615384615385,0.0,2.769230769230769,1.0,0,0,0,26,positive
0.21428571428571427,0.0,2.642857142857143,1.0,0,0,0,14,positive
0.3333333333333333,0.0,1.6666666666666667,0.9,0,0,0,3,positive
0.027777777777777776,0.0,2.888888888888889,1.0,0,0,0,36,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.0,0.045454545454545456,2.8181818181818183,-1.0,0,0,0,22,positive
0.4,0.0,2.2,1.0,0,0,0,5,positive
0.152,0.04,2.8,1.0,0,0,0,25,positive
0.07407407407407407,0.037037037037037035,2.7777777777777777,1.0,0,0,0,27,positive
0.1,0.0,2.6,1.0,0,0,0,10,positive
0.7000000000000001,0.0,2.0,1.0,1.8,0,0,7,positive
0.0,0.0,2.7857142857142856,0.0,0,0,0,14,positive
0.8666666666666667,0.0,1.8888888888888888,1.0,1.8,0,0,9,positive
0.16666666666666666,0.0,2.3333333333333335,1.0,0,0,0,6,positive
0.058823529411764705,0.0,2.764705882352941,1.0,0,0,0,17,positive
0.0625,0.0,2.84375,1.0,0,0,0,32,positive
0.030303030303030304,0.0,2.878787878787879,1.0,0,0,0,33,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.25,0.0,2.0,0.9,0,0,0,4,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.5857142857142856,0.14285714285714285,1.8571428571428572,1.0,0,0,0,7,positive
0.11290322580645161,0.0,2.774193548387097,1.0,0,0,0,31,positive
0.03225806451612903,0.0,2.870967741935484,1.0,0,0,0,31,positive
0.0,0.0,2.625,0.0,0,0,0,8,positive
0.0,0.0,2.25,0.0,0,0,0,4,positive
0.14285714285714285,0.0,2.4285714285714284,1.0,0,0,0,7,positive
0.09583333333333333,0.0,2.7916666666666665,1.0,0,0,0,24,positive
0.08,0.06666666666666667,2.6666666666666665,0.19999999999999996,0,0,0,15,positive
0.20869565217391303,0.0,2.739130434782609,1.0,0,0,0,23,positive
0.14285714285714285,0.14285714285714285,2.2857142857142856,0.0,0,0,0,7,positive
0.1111111111111111,0.0,2.5555555555555554,1.0,0,0,0,9,positive
0.2,0.0,2.2,1.0,0,0,0,5,positive
0.027777777777777776,0.022222222222222223,2.861111111111111,0.19999999999999996,0,0,0,36,positive
0.0,0.0,2.4,0.0,0,0,0,5,positive
0.04,0.0,2.84,1.0,0,0,0,25,positive
0.09523809523809523,0.21904761904761902,2.6666666666666665,-1.0,0,0,0,21,positive
0.02702702702702703,0.11891891891891893,2.864864864864865,-1.0,0,0,0,37,positive
0.2111111111111111,0.0,2.7777777777777777,1.0,0,0,0,18,positive
0.3807692307692308,0.30000000000000004,2.6153846153846154,1.0,0,0,0,26,positive
0.0,0.0,2.5714285714285716,0.0,0,0,0,7,positive
0.13333333333333333,0.0,2.6666666666666665,1.0,0,0,0,15,positive
0.4222222222222222,0.0,2.4444444444444446,1.0,0,0,0,9,positive
